,cluster_label,price_per_stay,review_scores_rating,Neighborhood,Property,Room Type
7337,1,230.0,92,Balboa Park,House,Entire home/apt
7338,0,226.0,97,North Hills,Cottage,Entire home/apt
7339,5,225.0,100,Midtown,Apartment,Entire home/apt
7340,4,225.0,100,Midtown,Apartment,Entire home/apt
7341,4,225.0,95,Clairemont Mesa,Apartment,Entire home/apt
7342,1,225.0,100,La Jolla,House,Private room
7343,0,225.0,99,East Village,Apartment,Entire home/apt
7344,4,225.0,94,East Lake,Condominium,Entire home/apt
7345,1,225.0,97,La Jolla,House,Private room
7346,5,225.0,97,Pacific Beach,Apartment,Entire home/apt
7347,5,224.0,89,Mission Bay,Apartment,Entire home/apt
7348,1,224.0,92,Pacific Beach,House,Entire home/apt
7349,1,224.0,97,Balboa Park,Condominium,Entire home/apt
7350,4,224.0,91,North Hills,Apartment,Entire home/apt
7351,1,224.0,94,East Village,Aparthotel,Entire home/apt
7352,1,224.0,99,East Village,Aparthotel,Entire home/apt
7353,1,224.0,100,East Village,Loft,Entire home/apt
7354,1,222.0,94,Ocean Beach,Apartment,Entire home/apt
7355,1,222.0,85,Gaslamp Quarter,Apartment,Entire home/apt
7356,1,222.0,78,Mission Bay,Apartment,Entire home/apt
7357,1,220.0,90,Balboa Park,Apartment,Entire home/apt
7358,1,220.0,94,Balboa Park,Apartment,Entire home/apt
7359,3,220.0,96,Clairemont Mesa,House,Private room
7360,1,220.0,90,Balboa Park,Apartment,Entire home/apt
7361,0,220.0,99,North Hills,Guesthouse,Entire home/apt
7362,1,220.0,92,Balboa Park,Apartment,Entire home/apt
7363,1,220.0,90,Balboa Park,Apartment,Entire home/apt
7364,1,220.0,94,Balboa Park,Apartment,Entire home/apt
7365,5,220.0,96,Cortez Hill,Apartment,Entire home/apt
7366,0,220.0,97,Normal Heights,Guesthouse,Entire home/apt
7367,5,220.0,90,East Village,Loft,Entire home/apt
7368,1,220.0,96,Balboa Park,Apartment,Entire home/apt
7369,5,220.0,100,Old Town,Apartment,Entire home/apt
7370,5,220.0,94,Sorrento Valley,Apartment,Entire home/apt
7371,4,220.0,92,Balboa Park,Cottage,Entire home/apt
7372,0,220.0,99,North Hills,Apartment,Entire home/apt
7373,0,220.0,99,North Hills,Bungalow,Entire home/apt
7374,0,220.0,99,North Hills,Guest suite,Entire home/apt
7375,5,220.0,100,Pacific Beach,House,Entire home/apt
7376,1,220.0,93,Ocean Beach,Apartment,Entire home/apt
7377,1,220.0,99,South Park,Bungalow,Entire home/apt
7378,0,220.0,98,Mission Bay,Guesthouse,Entire home/apt
7379,4,220.0,97,Balboa Park,House,Entire home/apt
7380,4,220.0,96,Memorial,House,Entire home/apt
7381,4,220.0,93,Mission Bay,Townhouse,Entire home/apt
7382,1,220.0,90,La Jolla,Apartment,Entire home/apt
7383,4,220.0,97,University City,House,Private room
7384,3,218.0,97,North Hills,House,Entire home/apt
7385,3,218.0,96,North Hills,House,Entire home/apt
7386,0,218.0,97,Old Town,Guesthouse,Entire home/apt
7387,5,218.0,100,Loma Portal,Apartment,Entire home/apt
7388,0,218.0,94,Midtown,House,Entire home/apt
7389,0,218.0,98,Pacific Beach,Guesthouse,Entire home/apt
7390,0,218.0,94,Little Italy,Apartment,Entire home/apt
7391,0,218.0,97,Ocean Beach,House,Entire home/apt
7392,0,218.0,96,Ocean Beach,Apartment,Entire home/apt
7393,0,218.0,97,Ocean Beach,House,Entire home/apt
7394,0,218.0,92,Little Italy,Apartment,Entire home/apt
7395,0,218.0,94,Loma Portal,Bungalow,Entire home/apt
7396,0,218.0,93,Little Italy,Apartment,Entire home/apt
7397,1,218.0,95,North Hills,House,Entire home/apt
7398,0,218.0,96,North Hills,Guesthouse,Entire home/apt
7399,5,218.0,90,Pacific Beach,Apartment,Entire home/apt
7400,4,218.0,93,Ocean Beach,House,Private room
7401,1,218.0,96,North Hills,Townhouse,Entire home/apt
7402,4,218.0,93,Cortez Hill,Apartment,Entire home/apt
7403,4,218.0,100,Grant Hill,Guest suite,Entire home/apt
7404,4,218.0,100,City Heights West,Treehouse,Entire home/apt
7405,5,216.0,97,University City,Apartment,Entire home/apt
7406,0,216.0,97,College Area,Guesthouse,Entire home/apt
7407,1,215.0,100,La Jolla,House,Private room
7408,1,214.0,100,Balboa Park,Condominium,Entire home/apt
7409,4,212.0,96,Grant Hill,Apartment,Entire home/apt
7410,1,212.0,100,Balboa Park,Guest suite,Entire home/apt
7411,0,210.0,96,North Hills,Guesthouse,Entire home/apt
7412,0,210.0,97,Otay Ranch,Guest suite,Entire home/apt
7413,5,210.0,100,Pacific Beach,Apartment,Entire home/apt
7414,5,210.0,90,Normal Heights,House,Entire home/apt
7415,1,210.0,88,La Jolla,Condominium,Entire home/apt
7416,1,210.0,75,Clairemont Mesa,Condominium,Entire home/apt
7417,1,210.0,97,Torrey Pines,Guest suite,Entire home/apt
7418,5,210.0,100,Grantville,Condominium,Entire home/apt
7419,0,207.0,97,East Village,Condominium,Private room
7420,0,206.0,98,Northwest,House,Entire home/apt
7421,0,206.0,98,Normal Heights,House,Entire home/apt
7422,1,206.0,95,Ocean Beach,Apartment,Entire home/apt
7423,1,205.0,95,City Heights East,House,Entire home/apt
7424,1,204.0,97,West University Heights,House,Entire home/apt
7425,4,204.0,92,Mission Bay,Cottage,Entire home/apt
7426,2,203.0,72,La Jolla,House,Entire home/apt
7427,4,203.0,99,Little Italy,Townhouse,Entire home/apt
7428,1,202.0,86,Mission Bay,Apartment,Entire home/apt
7429,1,202.0,92,Park West,Apartment,Entire home/apt
7430,3,200.0,96,Loma Portal,Cottage,Entire home/apt
7431,5,200.0,98,Linda Vista,Apartment,Entire home/apt
7432,5,200.0,100,Ocean Beach,Apartment,Entire home/apt
7433,5,200.0,97,Pacific Beach,Apartment,Entire home/apt
7434,1,200.0,95,Moreno Mission,House,Private room
7435,1,200.0,88,Midtown District,Boat,Entire home/apt
7436,5,200.0,73,Ocean Beach,House,Entire home/apt
7437,5,200.0,93,East Village,Apartment,Entire home/apt
7438,0,200.0,93,Mission Bay,Condominium,Entire home/apt
7439,0,200.0,99,West University Heights,Apartment,Entire home/apt
7440,5,200.0,80,Bay Ho,House,Private room
7441,5,200.0,98,Gaslamp Quarter,Apartment,Entire home/apt
7442,5,200.0,99,Ocean Beach,Cottage,Entire home/apt
7443,1,200.0,92,Ocean Beach,House,Entire home/apt
7444,5,200.0,96,Gaslamp Quarter,Resort,Private room
7445,5,200.0,97,Cortez Hill,Apartment,Entire home/apt
7446,1,200.0,95,Pacific Beach,Townhouse,Entire home/apt
7447,0,200.0,97,Normal Heights,House,Entire home/apt
7448,4,200.0,99,El Cerritos,House,Private room
7449,4,200.0,95,Balboa Park,Guest suite,Entire home/apt
7450,5,200.0,83,Sorrento Valley,Townhouse,Entire home/apt
7451,0,200.0,99,West University Heights,Guest suite,Entire home/apt
7452,0,200.0,98,Normal Heights,House,Entire home/apt
7453,4,200.0,98,North Hills,Guesthouse,Entire home/apt
7454,5,200.0,100,Moreno Mission,Apartment,Entire home/apt
7455,4,200.0,94,Gaslamp Quarter,Loft,Private room
7456,1,200.0,100,Pacific Beach,Guesthouse,Entire home/apt
7457,4,200.0,100,City Heights West,House,Entire home/apt
7458,1,200.0,91,Balboa Park,House,Entire home/apt
7459,2,200.0,50,Mission Bay,Apartment,Private room
7460,4,200.0,100,Loma Portal,House,Private room
7461,4,200.0,96,Mission Bay,Loft,Entire home/apt
7462,0,199.0,98,East Village,Loft,Entire home/apt
7463,1,199.0,97,La Jolla,Apartment,Entire home/apt
7464,2,199.0,20,Midtown,Boutique hotel,Private room
7465,4,199.0,100,Roseville,Guest suite,Entire home/apt
7466,0,198.0,97,Midtown,Condominium,Entire home/apt
7467,5,198.0,88,Pacific Beach,Apartment,Entire home/apt
7468,0,198.0,98,Loma Portal,Guesthouse,Entire home/apt
7469,0,198.0,97,Ocean Beach,House,Entire home/apt
7470,0,198.0,100,Loma Portal,Guesthouse,Entire home/apt
7471,0,198.0,98,Normal Heights,Guesthouse,Entire home/apt
7472,0,198.0,96,Mission Bay,Cottage,Entire home/apt
7473,0,198.0,97,Ocean Beach,Cottage,Entire home/apt
7474,5,198.0,100,San Carlos,House,Private room
7475,0,198.0,96,Normal Heights,Townhouse,Entire home/apt
7476,0,198.0,95,Normal Heights,Bungalow,Entire home/apt
7477,0,198.0,99,Balboa Park,House,Entire home/apt
7478,5,198.0,92,Memorial,House,Entire home/apt
7479,0,198.0,96,Loma Portal,Guest suite,Entire home/apt
7480,5,198.0,93,East Village,Apartment,Entire home/apt
7481,4,198.0,99,Midtown,House,Private room
7482,5,198.0,97,Pacific Beach,House,Private room
7483,1,198.0,95,East Village,Condominium,Entire home/apt
7484,5,198.0,90,East Village,Apartment,Entire home/apt
7485,0,198.0,94,Bario Logan,Loft,Entire home/apt
7486,0,198.0,98,North Hills,Guest suite,Entire home/apt
7487,1,198.0,95,Normal Heights,House,Entire home/apt
7488,0,198.0,98,Pacific Beach,Cottage,Entire home/apt
7489,0,198.0,96,Ocean Beach,Apartment,Entire home/apt
7490,0,198.0,99,Balboa Park,Loft,Entire home/apt
7491,1,198.0,97,East Village,Condominium,Entire home/apt
7492,0,198.0,100,Pacific Beach,Cottage,Entire home/apt
7493,0,198.0,96,Ocean Beach,Condominium,Entire home/apt
7494,1,198.0,92,Ocean Beach,House,Private room
7495,3,198.0,99,North Hills,Bungalow,Entire home/apt
7496,4,198.0,98,Balboa Park,Apartment,Entire home/apt
7497,4,198.0,96,East Village,Apartment,Entire home/apt
7498,4,198.0,100,Moreno Mission,Guest suite,Entire home/apt
7499,1,198.0,100,University City,House,Entire home/apt
7500,1,198.0,93,Midtown,Apartment,Entire home/apt
7501,4,198.0,98,City Heights West,House,Entire home/apt
7502,1,198.0,100,University City,Apartment,Entire home/apt
7503,4,198.0,98,West University Heights,Guesthouse,Entire home/apt
7504,4,196.0,90,South Park,Bungalow,Entire home/apt
7505,4,196.0,100,West University Heights,House,Entire home/apt
7506,4,196.0,96,Cortez Hill,Apartment,Entire home/apt
7507,0,196.0,99,South Park,Guesthouse,Entire home/apt
7508,1,196.0,92,Loma Portal,Apartment,Entire home/apt
7509,4,196.0,98,Clairemont Mesa,Guest suite,Entire home/apt
7510,1,195.0,95,East Village,Condominium,Entire home/apt
7511,0,195.0,96,North Hills,House,Entire home/apt
7512,5,195.0,100,Lake Murray,Apartment,Entire home/apt
7513,4,195.0,96,Little Italy,Apartment,Entire home/apt
7514,4,195.0,98,Loma Portal,House,Entire home/apt
7515,0,194.0,95,La Jolla,House,Private room
7516,0,194.0,97,Grant Hill,Guesthouse,Entire home/apt
7517,0,194.0,100,Encanto,House,Private room
7518,1,193.0,93,La Jolla,House,Entire home/apt
7519,0,192.0,98,Rancho Del Rey,Guest suite,Entire home/apt
7520,1,192.0,88,La Jolla,Apartment,Entire home/apt
7521,0,192.0,98,Old Town,Cottage,Entire home/apt
7522,1,192.0,90,North Hills,Condominium,Entire home/apt
7523,1,190.0,95,Grant Hill,House,Entire home/apt
7524,0,190.0,92,Midtown,Apartment,Entire home/apt
7525,0,190.0,99,Old Town,House,Private room
7526,4,190.0,99,North Hills,Guesthouse,Entire home/apt
7527,0,190.0,99,Allied Gardens,Guest suite,Entire home/apt
7528,4,190.0,99,Tierrasanta,Guesthouse,Entire home/apt
7529,5,190.0,97,Ocean Beach,House,Private room
7530,5,190.0,97,Marina,Apartment,Entire home/apt
7531,4,190.0,93,Normal Heights,Cottage,Entire home/apt
7532,4,190.0,99,Normal Heights,Guesthouse,Entire home/apt
7533,0,190.0,100,Northwest,Guest suite,Entire home/apt
7534,4,190.0,100,Loma Portal,Guesthouse,Entire home/apt
7535,4,189.0,100,Mission Bay,Condominium,Entire home/apt
7536,1,189.0,100,Park West,Apartment,Entire home/apt
7537,4,189.0,98,Carmel Valley,House,Private room
7538,1,188.0,92,Ocean Beach,Apartment,Entire home/apt
7539,0,188.0,96,Ocean Beach,Apartment,Entire home/apt
7540,4,188.0,98,Midtown,Cottage,Entire home/apt
7541,1,187.0,84,La Jolla,House,Entire home/apt
7542,0,186.0,99,North Hills,Guesthouse,Entire home/apt
7543,0,185.0,95,Roseville,House,Entire home/apt
7544,1,185.0,89,Core,Apartment,Entire home/apt
7545,1,184.0,94,Pacific Beach,Apartment,Entire home/apt
7546,4,184.0,100,North Hills,Condominium,Entire home/apt
7547,1,183.0,96,Mission Bay,Condominium,Entire home/apt
7548,2,183.0,20,Mission Bay,Condominium,Entire home/apt
7549,5,182.0,99,North Hills,Guest suite,Entire home/apt
7550,1,182.0,95,Midtown,Condominium,Entire home/apt
7551,1,182.0,100,West University Heights,House,Entire home/apt
7552,5,180.0,98,Kensington,House,Entire home/apt
7553,1,180.0,80,Pacific Beach,House,Private room
7554,5,180.0,96,Cortez Hill,Apartment,Entire home/apt
7555,5,180.0,95,East Village,Apartment,Entire home/apt
7556,5,180.0,96,Mission Bay,Apartment,Entire home/apt
7557,0,180.0,96,Northwest,Apartment,Entire home/apt
7558,4,180.0,98,North Hills,Apartment,Entire home/apt
7559,0,180.0,96,Midtown,House,Entire home/apt
7560,0,180.0,96,Gaslamp Quarter,Apartment,Entire home/apt
7561,0,180.0,97,City Heights West,Guesthouse,Entire home/apt
7562,5,180.0,99,Midtown District,Boat,Entire home/apt
7563,5,180.0,99,North Hills,Townhouse,Entire home/apt
7564,2,180.0,20,North Hills,House,Entire home/apt
7565,4,180.0,92,Loma Portal,Condominium,Entire home/apt
7566,4,180.0,99,Linda Vista,Guest suite,Entire home/apt
7567,4,180.0,94,Gaslamp Quarter,Loft,Entire home/apt
7568,4,180.0,100,East Village,Apartment,Entire home/apt
7569,4,180.0,98,Mission Bay,Condominium,Private room
7570,0,180.0,98,Little Italy,Apartment,Entire home/apt
7571,4,180.0,95,Linda Vista,House,Entire home/apt
7572,4,180.0,80,East Village,Apartment,Entire home/apt
7573,4,180.0,100,North Hills,Guesthouse,Entire home/apt
7574,4,180.0,100,Rolando,Guesthouse,Entire home/apt
7575,4,180.0,97,Encanto,Guest suite,Entire home/apt
7576,1,179.0,98,Midtown,Condominium,Entire home/apt
7577,1,179.0,98,Midtown,Condominium,Entire home/apt
7578,4,179.0,100,La Jolla,Villa,Private room
7579,1,179.0,98,Midtown,Condominium,Entire home/apt
7580,0,178.0,94,South Park,Guesthouse,Entire home/apt
7581,0,178.0,99,Otay Ranch,House,Entire home/apt
7582,0,178.0,95,Loma Portal,Guest suite,Entire home/apt
7583,1,178.0,94,Mission Bay,Condominium,Entire home/apt
7584,1,178.0,95,Mission Bay,House,Entire home/apt
7585,1,178.0,93,Mission Bay,House,Entire home/apt
7586,5,178.0,97,Pacific Beach,Apartment,Entire home/apt
7587,5,178.0,93,North Hills,Townhouse,Entire home/apt
7588,0,178.0,100,Clairemont Mesa,Guest suite,Entire home/apt
7589,4,178.0,98,Pacific Beach,House,Entire home/apt
7590,4,178.0,95,Loma Portal,House,Entire home/apt
7591,1,178.0,91,East Village,Apartment,Entire home/apt
7592,4,178.0,99,Balboa Park,Apartment,Entire home/apt
7593,1,178.0,94,Balboa Park,Apartment,Entire home/apt
7594,1,178.0,98,North Clairemont,Guest suite,Entire home/apt
7595,4,178.0,99,Balboa Park,Apartment,Entire home/apt
7596,0,176.0,97,Ocean Beach,Cottage,Entire home/apt
7597,0,176.0,98,Grant Hill,Guesthouse,Entire home/apt
7598,0,176.0,100,Balboa Park,House,Entire home/apt
7599,4,176.0,80,Mission Valley,Apartment,Entire home/apt
7600,4,176.0,95,Mount Hope,Guest suite,Entire home/apt
7601,0,175.0,94,Balboa Park,House,Entire home/apt
7602,5,175.0,95,Balboa Park,Apartment,Entire home/apt
7603,4,175.0,91,Gaslamp Quarter,Loft,Entire home/apt
7604,1,175.0,99,Mission Bay,Condominium,Entire home/apt
7605,0,175.0,95,Gaslamp Quarter,Loft,Entire home/apt
7606,3,175.0,88,Mission Bay,Apartment,Entire home/apt
7607,5,175.0,96,Mission Bay,Apartment,Entire home/apt
7608,1,175.0,85,La Jolla,House,Entire home/apt
7609,1,175.0,97,La Jolla Village,Condominium,Entire home/apt
7610,2,175.0,50,Cortez Hill,Condominium,Entire home/apt
7611,0,175.0,98,North Hills,House,Entire home/apt
7612,0,175.0,90,Midtown,House,Entire home/apt
7613,0,175.0,96,La Jolla,Cottage,Entire home/apt
7614,4,175.0,98,Midtown,Hotel,Private room
7615,3,175.0,90,Mission Bay,Apartment,Entire home/apt
7616,4,175.0,96,Little Italy,Apartment,Entire home/apt
7617,1,175.0,100,Del Mar Heights,House,Entire home/apt
7618,4,175.0,93,Core,Loft,Entire home/apt
7619,1,175.0,98,North Hills,House,Entire home/apt
7620,1,174.0,89,Balboa Park,House,Entire home/apt
7621,1,174.0,93,Midtown,Cottage,Entire home/apt
7622,0,174.0,99,Grant Hill,Apartment,Entire home/apt
7623,4,174.0,100,Talmadge,Guesthouse,Entire home/apt
7624,1,174.0,97,Balboa Park,House,Entire home/apt
7625,3,172.0,96,Moreno Mission,Apartment,Entire home/apt
7626,4,172.0,95,South Park,Guesthouse,Entire home/apt
7627,4,172.0,99,Gaslamp Quarter,Condominium,Entire home/apt
7628,1,172.0,84,Mission Bay,Apartment,Entire home/apt
7629,2,171.0,60,Pacific Beach,House,Entire home/apt
7630,1,171.0,96,East Village,Loft,Entire home/apt
7631,1,171.0,100,East Village,Loft,Entire home/apt
7632,1,171.0,96,East Village,Loft,Entire home/apt
7633,1,171.0,95,Core,Apartment,Entire home/apt
7634,1,171.0,98,East Village,Apartment,Entire home/apt
7635,0,170.0,99,Bay Ho,Guesthouse,Entire home/apt
7636,5,170.0,100,Darnall,House,Entire home/apt
7637,0,170.0,99,Normal Heights,House,Entire home/apt
7638,0,170.0,98,Normal Heights,Guesthouse,Entire home/apt
7639,0,170.0,98,Mission Bay,Apartment,Entire home/apt
7640,0,170.0,99,North Hills,Guest suite,Entire home/apt
7641,0,170.0,99,Mountain View,Guest suite,Entire home/apt
7642,1,170.0,98,Midtown,Serviced apartment,Entire home/apt
7643,4,170.0,100,South Park,Guesthouse,Entire home/apt
7644,4,170.0,100,West University Heights,Apartment,Entire home/apt
7645,4,170.0,96,Balboa Park,House,Entire home/apt
7646,4,170.0,94,Pacific Beach,House,Entire home/apt
7647,4,170.0,98,Pacific Beach,Apartment,Entire home/apt
7648,4,170.0,94,San Ysidro,Condominium,Entire home/apt
7649,4,170.0,93,Balboa Park,Apartment,Entire home/apt
7650,1,170.0,98,East Village,Loft,Entire home/apt
7651,1,170.0,100,East Village,Loft,Entire home/apt
7652,1,170.0,100,East Village,Apartment,Entire home/apt
7653,4,170.0,93,Carmel Valley,Apartment,Private room
7654,4,170.0,100,Mission Bay,Condominium,Entire home/apt
7655,4,170.0,100,Memorial,Apartment,Entire home/apt
7656,0,169.0,98,Pacific Beach,House,Entire home/apt
7657,5,169.0,87,Gaslamp Quarter,Loft,Entire home/apt
7658,0,169.0,97,Little Italy,Townhouse,Entire home/apt
7659,0,169.0,94,Little Italy,Loft,Entire home/apt
7660,0,168.0,92,Balboa Park,House,Entire home/apt
7661,1,167.0,97,La Jolla,Condominium,Entire home/apt
7662,0,165.0,99,Ocean Beach,Bungalow,Entire home/apt
7663,4,165.0,100,Cortez Hill,Condominium,Entire home/apt
7664,3,165.0,100,Mission Bay,Apartment,Entire home/apt
7665,1,165.0,85,Marina,Apartment,Entire home/apt
7666,4,165.0,93,East Village,Loft,Entire home/apt
7667,5,165.0,90,East Village,Condominium,Entire home/apt
7668,0,163.0,98,West University Heights,Apartment,Entire home/apt
7669,1,163.0,98,Midtown,House,Entire home/apt
7670,4,163.0,100,Cortez Hill,House,Entire home/apt
7671,5,162.0,98,Midtown,Resort,Private room
7672,4,162.0,93,North Hills,House,Entire home/apt
7673,4,162.0,93,Balboa Park,House,Entire home/apt
7674,5,161.0,98,Pacific Beach,Apartment,Entire home/apt
7675,5,161.0,98,Loma Portal,Apartment,Shared room
7676,4,160.0,92,Normal Heights,House,Entire home/apt
7677,1,160.0,97,Mission Bay,Apartment,Entire home/apt
7678,5,160.0,95,West University Heights,Apartment,Entire home/apt
7679,5,160.0,94,City Heights West,Apartment,Entire home/apt
7680,0,160.0,95,Old Town,Bungalow,Entire home/apt
7681,0,160.0,96,Moreno Mission,Condominium,Entire home/apt
7682,0,160.0,93,University City,Condominium,Entire home/apt
7683,0,160.0,91,Old Town,Cottage,Entire home/apt
7684,0,160.0,93,Midtown,Apartment,Entire home/apt
7685,0,160.0,95,Midtown,Apartment,Entire home/apt
7686,0,160.0,96,Pacific Beach,Guest suite,Entire home/apt
7687,4,160.0,99,North Hills,Guesthouse,Entire home/apt
7688,5,160.0,100,North Hills,Guesthouse,Entire home/apt
7689,1,160.0,80,Pacific Beach,Condominium,Entire home/apt
7690,4,160.0,95,Balboa Park,Guest suite,Entire home/apt
7691,4,160.0,96,Tijuana River Valley,Condominium,Entire home/apt
7692,0,159.0,99,North Hills,House,Entire home/apt
7693,0,159.0,98,North Hills,House,Entire home/apt
7694,0,159.0,94,East Village,Condominium,Entire home/apt
7695,1,159.0,98,Midtown,Condominium,Entire home/apt
7696,1,159.0,98,Midtown,Condominium,Entire home/apt
7697,0,159.0,99,Ocean Beach,Bungalow,Entire home/apt
7698,1,159.0,98,Midtown,Condominium,Entire home/apt
7699,4,159.0,97,Old Town,Apartment,Entire home/apt
7700,4,159.0,98,Old Town,Apartment,Entire home/apt
7701,0,158.0,98,North Hills,Cottage,Entire home/apt
7702,0,158.0,97,Del Cerro,Guest suite,Entire home/apt
7703,0,158.0,96,Little Italy,Apartment,Entire home/apt
7704,0,158.0,98,Midtown,Apartment,Entire home/apt
7705,1,158.0,92,Pacific Beach,Apartment,Entire home/apt
7706,4,158.0,97,Loma Portal,House,Entire home/apt
7707,0,156.0,91,Core,Apartment,Entire home/apt
7708,1,156.0,92,East Village,Apartment,Entire home/apt
